repo_owner,repo_name,pr_number,pr_url,pr_status,analysis_time_hours,size_files_changed,size_lines_added,size_lines_removed,description_chars,interaction_participants,interaction_comments,num_reviews
langflow-ai,langflow,9898,https://github.com/langflow-ai/langflow/pull/9898,CLOSED,29.85,8,39,22,1466,2,3,2
langflow-ai,langflow,9915,https://github.com/langflow-ai/langflow/pull/9915,MERGED,1.08,8,81,15,919,1,4,1
langflow-ai,langflow,9912,https://github.com/langflow-ai/langflow/pull/9912,MERGED,3.07,3,206,0,791,2,3,2
langflow-ai,langflow,9773,https://github.com/langflow-ai/langflow/pull/9773,MERGED,216.35,2,31,0,294,3,11,9
langflow-ai,langflow,9731,https://github.com/langflow-ai/langflow/pull/9731,MERGED,306.88,4,30,13,147,3,10,7
langflow-ai,langflow,9704,https://github.com/langflow-ai/langflow/pull/9704,MERGED,336.85,1,693,158,913,2,2,2
langflow-ai,langflow,9906,https://github.com/langflow-ai/langflow/pull/9906,MERGED,13.42,2,4,7,388,3,3,1
langflow-ai,langflow,9883,https://github.com/langflow-ai/langflow/pull/9883,CLOSED,44.34,5,785,2,2302,2,2,27
langflow-ai,langflow,9111,https://github.com/langflow-ai/langflow/pull/9111,CLOSED,1452.32,5,896,0,1438,3,2,1
langflow-ai,langflow,9391,https://github.com/langflow-ai/langflow/pull/9391,CLOSED,828.89,7,188,0,1174,2,3,1
langflow-ai,langflow,8000,https://github.com/langflow-ai/langflow/pull/8000,CLOSED,3075.03,1,45,13,544,3,9,4
langflow-ai,langflow,9866,https://github.com/langflow-ai/langflow/pull/9866,MERGED,52.23,2,64,49,172,3,6,4
langflow-ai,langflow,9448,https://github.com/langflow-ai/langflow/pull/9448,MERGED,696.03,1,0,20,2304,2,3,1
langflow-ai,langflow,9822,https://github.com/langflow-ai/langflow/pull/9822,CLOSED,145.32,9,837,36,2512,2,4,2
langflow-ai,langflow,8253,https://github.com/langflow-ai/langflow/pull/8253,CLOSED,2688.97,8,1042,378,4123,2,0,3
langflow-ai,langflow,9870,https://github.com/langflow-ai/langflow/pull/9870,MERGED,48.07,80,432,577,4162,2,4,2
langflow-ai,langflow,9871,https://github.com/langflow-ai/langflow/pull/9871,MERGED,47.34,1,76,0,329,2,7,1
langflow-ai,langflow,9897,https://github.com/langflow-ai/langflow/pull/9897,MERGED,2.86,3,9,2,1689,2,4,2
langflow-ai,langflow,9626,https://github.com/langflow-ai/langflow/pull/9626,MERGED,449.63,1,131,57,396,6,20,21
langflow-ai,langflow,9742,https://github.com/langflow-ai/langflow/pull/9742,MERGED,216.23,1,30,4,1275,3,6,4
langflow-ai,langflow,9896,https://github.com/langflow-ai/langflow/pull/9896,MERGED,3.42,1,1,1,890,2,3,2
langflow-ai,langflow,9890,https://github.com/langflow-ai/langflow/pull/9890,MERGED,1.18,2,35,0,2162,2,5,2
langflow-ai,langflow,9867,https://github.com/langflow-ai/langflow/pull/9867,MERGED,28.57,3,14,4,2288,4,4,8
langflow-ai,langflow,9716,https://github.com/langflow-ai/langflow/pull/9716,MERGED,277.79,4,228,12,2278,2,3,3
langflow-ai,langflow,9835,https://github.com/langflow-ai/langflow/pull/9835,MERGED,99.63,151,227,151,1091,2,4,1
langflow-ai,langflow,9560,https://github.com/langflow-ai/langflow/pull/9560,MERGED,498.26,52,752,4,1003,2,2,2
langflow-ai,langflow,8950,https://github.com/langflow-ai/langflow/pull/8950,MERGED,2.23,1,28,18,741,4,3,5
langflow-ai,langflow,9872,https://github.com/langflow-ai/langflow/pull/9872,MERGED,1.5,2,169,1,849,3,2,1
langflow-ai,langflow,9865,https://github.com/langflow-ai/langflow/pull/9865,MERGED,5.03,7,339,32,988,2,3,2
langflow-ai,langflow,8702,https://github.com/langflow-ai/langflow/pull/8702,CLOSED,1991.39,1,1,1,1370,2,3,2
langflow-ai,langflow,9840,https://github.com/langflow-ai/langflow/pull/9840,MERGED,5.75,4,60,23,1134,2,2,2
langflow-ai,langflow,9756,https://github.com/langflow-ai/langflow/pull/9756,MERGED,93.23,1,994,128,1556,2,3,2
langflow-ai,langflow,9791,https://github.com/langflow-ai/langflow/pull/9791,MERGED,70.01,6,79,29,1238,3,12,6
langflow-ai,langflow,9302,https://github.com/langflow-ai/langflow/pull/9302,CLOSED,923.55,2,432,0,1570,2,7,2
langflow-ai,langflow,9501,https://github.com/langflow-ai/langflow/pull/9501,CLOSED,503.66,61,1931,113,1373,2,7,1
langflow-ai,langflow,9555,https://github.com/langflow-ai/langflow/pull/9555,CLOSED,406.25,1,70,51,1010,2,4,2
langflow-ai,langflow,9748,https://github.com/langflow-ai/langflow/pull/9748,MERGED,94.04,7,283,109,1420,3,28,9
langflow-ai,langflow,9825,https://github.com/langflow-ai/langflow/pull/9825,MERGED,12.91,5,31,41,49,2,2,2
langflow-ai,langflow,9747,https://github.com/langflow-ai/langflow/pull/9747,MERGED,92.16,2,34,12,209,4,4,2
langflow-ai,langflow,9557,https://github.com/langflow-ai/langflow/pull/9557,MERGED,401.69,5,12,12,1963,6,3,4
langflow-ai,langflow,9830,https://github.com/langflow-ai/langflow/pull/9830,MERGED,1.55,5,12,6,157,2,3,1
langflow-ai,langflow,9829,https://github.com/langflow-ai/langflow/pull/9829,MERGED,1.69,5,6,5,1317,2,4,1
langflow-ai,langflow,9831,https://github.com/langflow-ai/langflow/pull/9831,MERGED,1.34,1,1,1,379,3,4,2
langflow-ai,langflow,9819,https://github.com/langflow-ai/langflow/pull/9819,MERGED,23.35,38,231,2781,47,2,3,1
langflow-ai,langflow,9782,https://github.com/langflow-ai/langflow/pull/9782,MERGED,53.23,3,108,13,1246,4,4,1
langflow-ai,langflow,9757,https://github.com/langflow-ai/langflow/pull/9757,MERGED,71.86,9,108,55,1044,2,3,4
langflow-ai,langflow,9765,https://github.com/langflow-ai/langflow/pull/9765,MERGED,58.27,1,4,0,341,4,4,3
langflow-ai,langflow,9744,https://github.com/langflow-ai/langflow/pull/9744,MERGED,78.54,6,529,7,1255,5,3,1
langflow-ai,langflow,9776,https://github.com/langflow-ai/langflow/pull/9776,MERGED,53.44,1,218,134,102,2,4,1
langflow-ai,langflow,9823,https://github.com/langflow-ai/langflow/pull/9823,MERGED,3.34,4,56,43,697,4,4,1
langflow-ai,langflow,9688,https://github.com/langflow-ai/langflow/pull/9688,MERGED,193.6,1,160,74,1989,3,2,4
langflow-ai,langflow,9779,https://github.com/langflow-ai/langflow/pull/9779,MERGED,49.94,1,7,1,908,5,4,1
langflow-ai,langflow,9778,https://github.com/langflow-ai/langflow/pull/9778,MERGED,49.76,6,323,5,1031,4,4,1
langflow-ai,langflow,9787,https://github.com/langflow-ai/langflow/pull/9787,MERGED,46.52,2,19,18,1311,3,4,1
langflow-ai,langflow,9745,https://github.com/langflow-ai/langflow/pull/9745,MERGED,72.53,4,520,14,1355,5,3,6
langflow-ai,langflow,9777,https://github.com/langflow-ai/langflow/pull/9777,MERGED,48.39,1,7,0,894,3,2,1
langflow-ai,langflow,9674,https://github.com/langflow-ai/langflow/pull/9674,CLOSED,194.82,71,2121,632,3684,5,11,3
langflow-ai,langflow,9537,https://github.com/langflow-ai/langflow/pull/9537,CLOSED,388.08,16,2815,584,103,3,2,3
langflow-ai,langflow,9820,https://github.com/langflow-ai/langflow/pull/9820,MERGED,1.85,50,489,278,51,2,4,1
langflow-ai,langflow,9694,https://github.com/langflow-ai/langflow/pull/9694,MERGED,186.45,1,377,0,905,2,2,2
langflow-ai,langflow,9809,https://github.com/langflow-ai/langflow/pull/9809,MERGED,19.01,16,6972,5,703,2,4,2
langflow-ai,langflow,9770,https://github.com/langflow-ai/langflow/pull/9770,MERGED,34.71,4,111,44,1132,2,2,3
langflow-ai,langflow,9790,https://github.com/langflow-ai/langflow/pull/9790,MERGED,24.41,5,542,19,780,2,3,2
langflow-ai,langflow,9792,https://github.com/langflow-ai/langflow/pull/9792,MERGED,20.7,10,40,43,366,2,4,1
langflow-ai,langflow,9751,https://github.com/langflow-ai/langflow/pull/9751,MERGED,45.59,2,35,26,1155,3,7,4
langflow-ai,langflow,9732,https://github.com/langflow-ai/langflow/pull/9732,MERGED,114.03,1,55,0,678,2,9,2
langflow-ai,langflow,9710,https://github.com/langflow-ai/langflow/pull/9710,MERGED,141.98,1,31,14,954,3,6,6
langflow-ai,langflow,9442,https://github.com/langflow-ai/langflow/pull/9442,MERGED,526.45,3,131,47,639,4,25,10
langflow-ai,langflow,9784,https://github.com/langflow-ai/langflow/pull/9784,MERGED,5.04,8,14,346,79,2,6,1
langflow-ai,langflow,9730,https://github.com/langflow-ai/langflow/pull/9730,MERGED,98.07,12,41,27,15,3,4,2
langflow-ai,langflow,9780,https://github.com/langflow-ai/langflow/pull/9780,MERGED,3.48,0,0,0,4358,2,4,1
langflow-ai,langflow,9774,https://github.com/langflow-ai/langflow/pull/9774,MERGED,4.48,3,6,4,929,3,2,1
langflow-ai,langflow,9753,https://github.com/langflow-ai/langflow/pull/9753,MERGED,22.68,35,137,85,134,2,2,7
langflow-ai,langflow,9768,https://github.com/langflow-ai/langflow/pull/9768,CLOSED,6.65,6,217,92,4653,2,4,2
langflow-ai,langflow,9741,https://github.com/langflow-ai/langflow/pull/9741,CLOSED,30.06,1370,58223,20962,665,9,2,1
langflow-ai,langflow,9766,https://github.com/langflow-ai/langflow/pull/9766,CLOSED,3.68,0,0,0,731,1,2,2
langflow-ai,langflow,9713,https://github.com/langflow-ai/langflow/pull/9713,MERGED,114.35,17,198,114,4564,2,2,1
langflow-ai,langflow,9763,https://github.com/langflow-ai/langflow/pull/9763,MERGED,2.57,2,1,2,578,2,2,2
langflow-ai,langflow,9722,https://github.com/langflow-ai/langflow/pull/9722,MERGED,70.11,3,107,8,179,2,2,1
langflow-ai,langflow,9749,https://github.com/langflow-ai/langflow/pull/9749,MERGED,17.93,4,34,17,1826,4,4,2
langflow-ai,langflow,9596,https://github.com/langflow-ai/langflow/pull/9596,MERGED,281.79,4,7,7,117,2,2,1
langflow-ai,langflow,9720,https://github.com/langflow-ai/langflow/pull/9720,MERGED,97.71,1,1,1,1169,2,2,1
langflow-ai,langflow,9761,https://github.com/langflow-ai/langflow/pull/9761,CLOSED,3.05,2,1,2,865,1,2,1
langflow-ai,langflow,9750,https://github.com/langflow-ai/langflow/pull/9750,MERGED,5.62,2,246,1,1253,3,2,1
langflow-ai,langflow,7771,https://github.com/langflow-ai/langflow/pull/7771,CLOSED,3309.43,2,41,6,173,4,1,3
langflow-ai,langflow,7713,https://github.com/langflow-ai/langflow/pull/7713,CLOSED,3431.13,3,284,2,513,3,1,3
langflow-ai,langflow,9752,https://github.com/langflow-ai/langflow/pull/9752,MERGED,1.28,5,13,13,281,2,2,1
langflow-ai,langflow,9721,https://github.com/langflow-ai/langflow/pull/9721,MERGED,77.14,4,25,5,1584,4,4,1
langflow-ai,langflow,9724,https://github.com/langflow-ai/langflow/pull/9724,MERGED,73.9,4,132,95,1604,5,4,2
langflow-ai,langflow,9743,https://github.com/langflow-ai/langflow/pull/9743,MERGED,3.47,1,7,0,727,4,3,4
langflow-ai,langflow,9542,https://github.com/langflow-ai/langflow/pull/9542,MERGED,312.73,14,391,33,3937,2,6,10
langflow-ai,langflow,9441,https://github.com/langflow-ai/langflow/pull/9441,CLOSED,479.51,8,672,273,2025,3,3,2
langflow-ai,langflow,9726,https://github.com/langflow-ai/langflow/pull/9726,MERGED,68.3,2,14,0,1876,3,2,1
langflow-ai,langflow,9629,https://github.com/langflow-ai/langflow/pull/9629,CLOSED,143.42,12,395,1,1668,1,3,1
langflow-ai,langflow,6346,https://github.com/langflow-ai/langflow/pull/6346,MERGED,94.7,1,1,1,91,2,1,1
langflow-ai,langflow,6211,https://github.com/langflow-ai/langflow/pull/6211,CLOSED,5036.44,10,26,61,271,2,0,1
langflow-ai,langflow,9616,https://github.com/langflow-ai/langflow/pull/9616,MERGED,167.61,18,21,40,413,4,5,1
langflow-ai,langflow,9473,https://github.com/langflow-ai/langflow/pull/9473,CLOSED,361.08,41,299,145,819,2,6,2
langflow-ai,langflow,9712,https://github.com/langflow-ai/langflow/pull/9712,MERGED,18.39,77,493,553,989,2,5,2
langflow-ai,langflow,9711,https://github.com/langflow-ai/langflow/pull/9711,MERGED,18.33,6,7,6,1387,3,4,1
langflow-ai,langflow,9539,https://github.com/langflow-ai/langflow/pull/9539,MERGED,239.65,4,541,0,432,4,32,14
langflow-ai,langflow,9565,https://github.com/langflow-ai/langflow/pull/9565,CLOSED,217.28,8,292,3,1162,1,4,1
langflow-ai,langflow,8946,https://github.com/langflow-ai/langflow/pull/8946,CLOSED,1397.64,3,970,72,590,1,3,1
langflow-ai,langflow,9562,https://github.com/langflow-ai/langflow/pull/9562,CLOSED,223.65,1,5,2,865,1,2,1
langflow-ai,langflow,9506,https://github.com/langflow-ai/langflow/pull/9506,MERGED,308.66,22,1598,246,822,4,13,2
langflow-ai,langflow,9685,https://github.com/langflow-ai/langflow/pull/9685,MERGED,29.33,25,280,97,3865,3,4,1
langflow-ai,langflow,9444,https://github.com/langflow-ai/langflow/pull/9444,CLOSED,388.0,6,19,19,395,3,4,2
langflow-ai,langflow,9700,https://github.com/langflow-ai/langflow/pull/9700,MERGED,14.12,17,35,20,2370,3,4,1
langflow-ai,langflow,9693,https://github.com/langflow-ai/langflow/pull/9693,MERGED,21.41,1,9,1,790,2,4,2
langflow-ai,langflow,9708,https://github.com/langflow-ai/langflow/pull/9708,MERGED,2.13,1,2,3,737,3,3,1
langflow-ai,langflow,9657,https://github.com/langflow-ai/langflow/pull/9657,CLOSED,47.29,7,93,92,3866,3,6,3
langflow-ai,langflow,9706,https://github.com/langflow-ai/langflow/pull/9706,MERGED,3.41,3,71,37,1390,3,5,3
langflow-ai,langflow,9702,https://github.com/langflow-ai/langflow/pull/9702,MERGED,3.68,1,2,3,664,2,3,2
langflow-ai,langflow,9634,https://github.com/langflow-ai/langflow/pull/9634,CLOSED,73.14,30,362,76,807,5,5,3
langflow-ai,langflow,9645,https://github.com/langflow-ai/langflow/pull/9645,MERGED,64.64,70,533,567,3049,4,4,3
langflow-ai,langflow,9656,https://github.com/langflow-ai/langflow/pull/9656,MERGED,43.14,1,5,1,383,2,4,1
langflow-ai,langflow,9660,https://github.com/langflow-ai/langflow/pull/9660,MERGED,42.17,7,61,159,2368,3,4,1
langflow-ai,langflow,9655,https://github.com/langflow-ai/langflow/pull/9655,MERGED,42.78,3,72,39,284,3,4,1
langflow-ai,langflow,9535,https://github.com/langflow-ai/langflow/pull/9535,CLOSED,215.0,2,2,2,1211,1,2,1
langflow-ai,langflow,9627,https://github.com/langflow-ai/langflow/pull/9627,MERGED,115.84,127,2731,2252,1347,2,13,3
langflow-ai,langflow,9592,https://github.com/langflow-ai/langflow/pull/9592,CLOSED,147.44,1,376,0,951,1,2,1
langflow-ai,langflow,9683,https://github.com/langflow-ai/langflow/pull/9683,MERGED,4.7,8,103,96,3211,2,4,1
langflow-ai,langflow,9529,https://github.com/langflow-ai/langflow/pull/9529,MERGED,216.36,2,23,25,905,2,9,3
langflow-ai,langflow,9536,https://github.com/langflow-ai/langflow/pull/9536,MERGED,199.95,1,0,1,648,3,3,1
langflow-ai,langflow,9687,https://github.com/langflow-ai/langflow/pull/9687,MERGED,2.49,1,1,5,729,3,5,2
langflow-ai,langflow,9690,https://github.com/langflow-ai/langflow/pull/9690,MERGED,1.17,1,3,3,210,3,2,2
langflow-ai,langflow,9663,https://github.com/langflow-ai/langflow/pull/9663,MERGED,23.04,4,143,34,874,1,2,1
langflow-ai,langflow,9642,https://github.com/langflow-ai/langflow/pull/9642,CLOSED,46.65,0,0,0,1327,2,2,1
langflow-ai,langflow,9300,https://github.com/langflow-ai/langflow/pull/9300,CLOSED,718.68,0,0,0,1003,3,2,2
langflow-ai,langflow,9676,https://github.com/langflow-ai/langflow/pull/9676,MERGED,2.97,5,27,28,779,2,5,2
langflow-ai,langflow,9675,https://github.com/langflow-ai/langflow/pull/9675,MERGED,2.7,8,15,14,514,4,3,2
langflow-ai,langflow,9666,https://github.com/langflow-ai/langflow/pull/9666,CLOSED,17.23,128,6016,5899,869,10,4,2
langflow-ai,langflow,9622,https://github.com/langflow-ai/langflow/pull/9622,MERGED,114.97,1,3,1,403,2,2,1
langflow-ai,langflow,9615,https://github.com/langflow-ai/langflow/pull/9615,MERGED,117.94,4,21,33,225,3,4,1
langflow-ai,langflow,9602,https://github.com/langflow-ai/langflow/pull/9602,MERGED,138.33,36,122,43,1558,2,2,1
langflow-ai,langflow,9401,https://github.com/langflow-ai/langflow/pull/9401,CLOSED,476.48,4,94,27,896,3,27,9
langflow-ai,langflow,9659,https://github.com/langflow-ai/langflow/pull/9659,MERGED,19.36,7,21,13,621,2,2,1
langflow-ai,langflow,9605,https://github.com/langflow-ai/langflow/pull/9605,MERGED,134.79,4,12,10,841,2,2,1
langflow-ai,langflow,9643,https://github.com/langflow-ai/langflow/pull/9643,MERGED,25.86,1,1,1,107,1,3,1
langflow-ai,langflow,9658,https://github.com/langflow-ai/langflow/pull/9658,MERGED,3.04,2,9,9,608,2,4,1
langflow-ai,langflow,9662,https://github.com/langflow-ai/langflow/pull/9662,MERGED,1.48,10,112,101,3953,2,2,1
langflow-ai,langflow,9618,https://github.com/langflow-ai/langflow/pull/9618,MERGED,97.58,1,23,3,1703,4,4,3
langflow-ai,langflow,9636,https://github.com/langflow-ai/langflow/pull/9636,MERGED,29.76,11,93,113,943,3,4,1
langflow-ai,langflow,9625,https://github.com/langflow-ai/langflow/pull/9625,MERGED,93.32,2,2,2,343,2,2,1
langflow-ai,langflow,9532,https://github.com/langflow-ai/langflow/pull/9532,MERGED,186.9,1,19,3,824,2,3,4
langflow-ai,langflow,9133,https://github.com/langflow-ai/langflow/pull/9133,MERGED,1010.35,1255,54353,17580,3390,5,61,16
langflow-ai,langflow,9381,https://github.com/langflow-ai/langflow/pull/9381,MERGED,478.44,6,306,1,341,3,19,10
langflow-ai,langflow,9624,https://github.com/langflow-ai/langflow/pull/9624,MERGED,89.62,3,563,2,731,2,2,3
langflow-ai,langflow,9639,https://github.com/langflow-ai/langflow/pull/9639,MERGED,20.32,32,184,214,741,2,4,1
langflow-ai,langflow,9638,https://github.com/langflow-ai/langflow/pull/9638,MERGED,20.49,1,1,1,666,2,3,1
langflow-ai,langflow,9621,https://github.com/langflow-ai/langflow/pull/9621,MERGED,88.71,5,90,1,2063,2,4,1
langflow-ai,langflow,9623,https://github.com/langflow-ai/langflow/pull/9623,MERGED,88.06,4,18,0,1682,2,4,1
langflow-ai,langflow,9641,https://github.com/langflow-ai/langflow/pull/9641,MERGED,18.41,5,1332,3,1820,2,2,1
langflow-ai,langflow,9644,https://github.com/langflow-ai/langflow/pull/9644,MERGED,16.8,3,23,5,779,2,3,1
langflow-ai,langflow,9527,https://github.com/langflow-ai/langflow/pull/9527,CLOSED,168.63,70,3214,2821,1433,5,3,1
langflow-ai,langflow,9617,https://github.com/langflow-ai/langflow/pull/9617,MERGED,70.84,7,16,18,888,3,4,1
langflow-ai,langflow,9593,https://github.com/langflow-ai/langflow/pull/9593,CLOSED,26.74,1,4,0,905,2,3,1
langflow-ai,langflow,9563,https://github.com/langflow-ai/langflow/pull/9563,CLOSED,66.57,1,22,2,530,3,3,9
langflow-ai,langflow,9599,https://github.com/langflow-ai/langflow/pull/9599,MERGED,21.84,10,181,250,1753,3,7,2
langflow-ai,langflow,9482,https://github.com/langflow-ai/langflow/pull/9482,MERGED,189.33,2,4,2,1803,3,4,3
langflow-ai,langflow,9139,https://github.com/langflow-ai/langflow/pull/9139,MERGED,909.6,12,226,41,3965,4,5,6
langflow-ai,langflow,9610,https://github.com/langflow-ai/langflow/pull/9610,MERGED,3.4,34,122,4915,295,2,2,1
langflow-ai,langflow,9415,https://github.com/langflow-ai/langflow/pull/9415,MERGED,315.93,41,2669,2598,1214,4,4,2
langflow-ai,langflow,9594,https://github.com/langflow-ai/langflow/pull/9594,MERGED,21.67,3,25,21,970,3,2,1
langflow-ai,langflow,9576,https://github.com/langflow-ai/langflow/pull/9576,MERGED,44.4,1,1,0,732,2,4,2
langflow-ai,langflow,9611,https://github.com/langflow-ai/langflow/pull/9611,MERGED,2.31,3,567,4,1142,2,2,1
langflow-ai,langflow,9600,https://github.com/langflow-ai/langflow/pull/9600,MERGED,20.13,1,26,12,670,2,4,1
langflow-ai,langflow,9597,https://github.com/langflow-ai/langflow/pull/9597,MERGED,20.77,4,306,5,1710,2,4,1
langflow-ai,langflow,9595,https://github.com/langflow-ai/langflow/pull/9595,MERGED,20.66,5,209,58,1459,3,4,1
langflow-ai,langflow,9514,https://github.com/langflow-ai/langflow/pull/9514,MERGED,101.03,4,101,0,1047,3,3,13
langflow-ai,langflow,9481,https://github.com/langflow-ai/langflow/pull/9481,MERGED,185.79,3,72,28,833,3,8,13
langflow-ai,langflow,9587,https://github.com/langflow-ai/langflow/pull/9587,MERGED,9.32,5,455,46,3404,3,2,2
langflow-ai,langflow,9586,https://github.com/langflow-ai/langflow/pull/9586,MERGED,6.2,8,44,193,4012,3,4,2
langflow-ai,langflow,9589,https://github.com/langflow-ai/langflow/pull/9589,MERGED,4.7,2,33,12,1049,4,4,2
langflow-ai,langflow,9584,https://github.com/langflow-ai/langflow/pull/9584,MERGED,4.89,2,13,2,900,3,2,3
langflow-ai,langflow,9474,https://github.com/langflow-ai/langflow/pull/9474,MERGED,169.59,8,98,9,2092,3,11,5
langflow-ai,langflow,9513,https://github.com/langflow-ai/langflow/pull/9513,CLOSED,78.87,10,172,0,828,1,2,1
langflow-ai,langflow,9303,https://github.com/langflow-ai/langflow/pull/9303,CLOSED,552.78,1,1,0,1120,2,3,1
langflow-ai,langflow,9575,https://github.com/langflow-ai/langflow/pull/9575,MERGED,1.54,2,3,10,69,2,4,1
langflow-ai,langflow,9572,https://github.com/langflow-ai/langflow/pull/9572,MERGED,2.36,5,581,43,3466,2,2,1
langflow-ai,langflow,9553,https://github.com/langflow-ai/langflow/pull/9553,MERGED,24.42,3,5,4,2198,3,4,2
langflow-ai,langflow,9538,https://github.com/langflow-ai/langflow/pull/9538,MERGED,29.32,2,8,14,785,2,6,2
langflow-ai,langflow,9571,https://github.com/langflow-ai/langflow/pull/9571,MERGED,1.54,1,1030,844,89,2,3,2
langflow-ai,langflow,9550,https://github.com/langflow-ai/langflow/pull/9550,MERGED,24.18,4,5,5,1363,4,4,2
langflow-ai,langflow,9564,https://github.com/langflow-ai/langflow/pull/9564,MERGED,10.57,19,34,105,390,4,2,4
langflow-ai,langflow,9414,https://github.com/langflow-ai/langflow/pull/9414,MERGED,266.07,2,6,6,1485,2,2,2
langflow-ai,langflow,9543,https://github.com/langflow-ai/langflow/pull/9543,MERGED,23.08,17,369,375,4490,3,6,2
langflow-ai,langflow,9544,https://github.com/langflow-ai/langflow/pull/9544,MERGED,20.55,4,2379,2391,1211,2,2,2
langflow-ai,langflow,9478,https://github.com/langflow-ai/langflow/pull/9478,MERGED,128.57,37,2487,2207,1002,5,3,2
langflow-ai,langflow,9541,https://github.com/langflow-ai/langflow/pull/9541,MERGED,12.33,5,306,380,927,3,3,3
langflow-ai,langflow,9156,https://github.com/langflow-ai/langflow/pull/9156,MERGED,825.54,3,235,7,666,5,3,4
langflow-ai,langflow,8258,https://github.com/langflow-ai/langflow/pull/8258,MERGED,554.24,7,262,570,509,4,10,5
langflow-ai,langflow,9069,https://github.com/langflow-ai/langflow/pull/9069,MERGED,1001.97,10,1657,2,2495,7,8,8
langflow-ai,langflow,9346,https://github.com/langflow-ai/langflow/pull/9346,MERGED,375.86,1,1,0,778,4,2,2
langflow-ai,langflow,9355,https://github.com/langflow-ai/langflow/pull/9355,MERGED,354.22,35,3299,854,1253,2,4,3
langflow-ai,langflow,9530,https://github.com/langflow-ai/langflow/pull/9530,MERGED,15.49,1,2,2,185,3,2,1
langflow-ai,langflow,9192,https://github.com/langflow-ai/langflow/pull/9192,MERGED,750.53,36,2311,23,846,5,7,6
